"PathwayID"	"Pathway"	"N.Selected"	"N.In.Category"	"p.value"	"p.adj"
"4809964"	"Mus musculus: RNA Polymerase I Transcription"	2	28	0.206665242544719	0.2690898338018
"4810249"	"Mus musculus: GPVI-mediated activation cascade"	2	28	0.206665242544719	0.2690898338018
"4810335"	"Mus musculus: Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein"	2	28	0.206665242544719	0.2690898338018
"4810935"	"Mus musculus: Endosomal Sorting Complex Required For Transport (ESCRT)"	2	28	0.206665242544719	0.2690898338018
"4810451"	"Mus musculus: SCF-beta-TrCP mediated degradation of Emi1"	3	54	0.216594002122604	0.281182266975228
"4810266"	"Mus musculus: Formation of Fibrin Clot (Clotting Cascade)"	2	29	0.217062717447807	0.281182266975228
"4810682"	"Mus musculus: Amine compound SLC transporters"	2	29	0.217062717447807	0.281182266975228
"4810685"	"Mus musculus: Integrin alphaIIb beta3 signaling"	2	29	0.217062717447807	0.281182266975228
"4810060"	"Mus musculus: Recruitment of repair and signaling proteins to double-strand breaks"	1	8	0.226787904353142	0.287889908658813
"4810064"	"Mus musculus: TNF signaling"	1	8	0.226787904353142	0.287889908658813
"4810112"	"Mus musculus: Transport of Mature mRNA Derived from an Intronless Transcript"	1	8	0.226787904353142	0.287889908658813
"4810304"	"Mus musculus: Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor"	1	8	0.226787904353142	0.287889908658813
"4810583"	"Mus musculus: G beta:gamma signalling through PI3Kgamma"	1	8	0.226787904353142	0.287889908658813
"4810595"	"Mus musculus: CREB phosphorylation"	1	8	0.226787904353142	0.287889908658813
"4810743"	"Mus musculus: Synthesis, Secretion, and Inactivation of Glucagon-like Peptide-1 (GLP-1)"	1	8	0.226787904353142	0.287889908658813
"4810754"	"Mus musculus: Beta-oxidation of pristanoyl-CoA"	1	8	0.226787904353142	0.287889908658813
"4810777"	"Mus musculus: Thromboxane signalling through TP receptor"	1	8	0.226787904353142	0.287889908658813
"4810791"	"Mus musculus: Regulation of Insulin Secretion by Fatty Acids Bound to GPR40 (FFAR1)"	1	8	0.226787904353142	0.287889908658813
"4810792"	"Mus musculus: Regulation of Insulin Secretion by Free Fatty Acids"	1	8	0.226787904353142	0.287889908658813
"4810799"	"Mus musculus: Synthesis, Secretion, and Inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)"	1	8	0.226787904353142	0.287889908658813
"4811144"	"Mus musculus: Retinoid cycle disease events"	1	8	0.226787904353142	0.287889908658813
"4811154"	"Mus musculus: TRIF-mediated programmed cell death"	1	8	0.226787904353142	0.287889908658813
"4811170"	"Mus musculus: Initiation of Nuclear Envelope Reformation"	1	8	0.226787904353142	0.287889908658813
"4811171"	"Mus musculus: Nuclear Envelope Reassembly"	1	8	0.226787904353142	0.287889908658813
"4810097"	"Mus musculus: RNA Pol II CTD phosphorylation and interaction with CE"	2	30	0.227504300420286	0.288077320407187
"4810794"	"Mus musculus: Inhibition of Insulin Secretion by Adrenaline/Noradrenaline"	2	30	0.227504300420286	0.288077320407187
"4809928"	"Mus musculus: Metabolism of nucleotides"	4	84	0.236266289863798	0.298426124229461
"4810077"	"Mus musculus: Glycerophospholipid biosynthesis"	4	84	0.236266289863798	0.298426124229461
"4809984"	"Mus musculus: Inactivation, recovery and regulation of the phototransduction cascade"	2	31	0.237979262065255	0.299842030437939
"4810678"	"Mus musculus: Amino acid transport across the plasma membrane"	2	31	0.237979262065255	0.299842030437939
"4810485"	"Mus musculus: SCF(Skp2)-mediated degradation of p27/p21"	3	58	0.246523384180975	0.307079609742654
"4809837"	"Mus musculus: Cyclin D associated events in G1"	2	32	0.248477441829721	0.307079609742654
"4809838"	"Mus musculus: G1 Phase"	2	32	0.248477441829721	0.307079609742654
"4809985"	"Mus musculus: The phototransduction cascade"	2	32	0.248477441829721	0.307079609742654
"4810911"	"Mus musculus: Keratan sulfate/keratin metabolism"	2	32	0.248477441829721	0.307079609742654
"4809981"	"Mus musculus: Dimerization of procaspase-8"	1	9	0.248573820324754	0.307079609742654
"4809982"	"Mus musculus: Caspase-8 activation"	1	9	0.248573820324754	0.307079609742654
"4810180"	"Mus musculus: Base-Excision Repair, AP Site Formation"	1	9	0.248573820324754	0.307079609742654
"4810254"	"Mus musculus: Elevation of cytosolic Ca2+ levels"	1	9	0.248573820324754	0.307079609742654
"4810322"	"Mus musculus: Removal of aminoterminal propeptides from gamma-carboxylated proteins"	1	9	0.248573820324754	0.307079609742654
"4810327"	"Mus musculus: Gamma-carboxylation of protein precursors"	1	9	0.248573820324754	0.307079609742654
"4810592"	"Mus musculus: Biotin transport and metabolism"	1	9	0.248573820324754	0.307079609742654
"4810744"	"Mus musculus: Incretin Synthesis, Secretion, and Inactivation"	1	9	0.248573820324754	0.307079609742654
"4810862"	"Mus musculus: Zinc influx into cells by the SLC39 gene family"	1	9	0.248573820324754	0.307079609742654
"4810995"	"Mus musculus: Downregulation of ERBB4 signaling"	1	9	0.248573820324754	0.307079609742654
"4811063"	"Mus musculus: Synthesis of PIPs at the late endosome membrane"	1	9	0.248573820324754	0.307079609742654
"4810295"	"Mus musculus: Activated NOTCH1 Transmits Signal to the Nucleus"	2	34	0.269505517577754	0.326857602339911
"4810124"	"Mus musculus: RAF/MAP kinase cascade"	1	10	0.269746254250904	0.326857602339911
"4810191"	"Mus musculus: Displacement of DNA glycosylase by  APE1"	1	10	0.269746254250904	0.326857602339911
"4810195"	"Mus musculus: SLBP independent Processing of Histone Pre-mRNAs"	1	10	0.269746254250904	0.326857602339911
"4810226"	"Mus musculus: E2F-enabled inhibition of pre-replication complex formation"	1	10	0.269746254250904	0.326857602339911
"4810265"	"Mus musculus: Common Pathway"	1	10	0.269746254250904	0.326857602339911
"4810493"	"Mus musculus: Facilitative Na+-independent glucose transporters"	1	10	0.269746254250904	0.326857602339911
"4810663"	"Mus musculus: Acetylcholine Neurotransmitter Release Cycle"	1	10	0.269746254250904	0.326857602339911
"4810790"	"Mus musculus: Regulation of Insulin Secretion by Acetylcholine"	1	10	0.269746254250904	0.326857602339911
"4810812"	"Mus musculus: Role of second messengers in netrin-1 signaling"	1	10	0.269746254250904	0.326857602339911
"4810818"	"Mus musculus: Regulation of the Fanconi anemia pathway"	1	10	0.269746254250904	0.326857602339911
"4810847"	"Mus musculus: GP1b-IX-V activation signalling"	1	10	0.269746254250904	0.326857602339911
"4811005"	"Mus musculus: Tandem pore domain potassium channels"	1	10	0.269746254250904	0.326857602339911
"4811083"	"Mus musculus: Synthesis of pyrophosphates in the cytosol"	1	10	0.269746254250904	0.326857602339911
"4811099"	"Mus musculus: Dermatan sulfate biosynthesis"	1	10	0.269746254250904	0.326857602339911
"4811116"	"Mus musculus: Abacavir transport and metabolism"	1	10	0.269746254250904	0.326857602339911
"4810439"	"Mus musculus: Autodegradation of Cdh1 by Cdh1:APC/C"	3	62	0.27703324735445	0.335286355519783
"4810541"	"Mus musculus: p75 NTR receptor-mediated signalling"	4	91	0.279587064574823	0.337973384742596
"4810355"	"Mus musculus: Glucagon-type ligand receptors"	2	35	0.280017729474319	0.338090536302127
"4809926"	"Mus musculus: Purine catabolism"	1	11	0.290322471529172	0.343000558599405
"4810192"	"Mus musculus: Base-free sugar-phosphate removal via the single-nucleotide replacement pathway"	1	11	0.290322471529172	0.343000558599405
"4810352"	"Mus musculus: Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis"	1	11	0.290322471529172	0.343000558599405
"4810398"	"Mus musculus: NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10"	1	11	0.290322471529172	0.343000558599405
"4810399"	"Mus musculus: Unwinding of DNA"	1	11	0.290322471529172	0.343000558599405
"4810495"	"Mus musculus: Heme biosynthesis"	1	11	0.290322471529172	0.343000558599405
"4810496"	"Mus musculus: FGFR1c ligand binding and activation"	1	11	0.290322471529172	0.343000558599405
"4810563"	"Mus musculus: Formation of annular gap junctions"	1	11	0.290322471529172	0.343000558599405
"4810585"	"Mus musculus: AKT phosphorylates targets in the cytosol"	1	11	0.290322471529172	0.343000558599405
"4810689"	"Mus musculus: Norepinephrine Neurotransmitter Release Cycle"	1	11	0.290322471529172	0.343000558599405
"4810850"	"Mus musculus: Passive Transport by Aquaporins"	1	11	0.290322471529172	0.343000558599405
"4810879"	"Mus musculus: IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation"	1	11	0.290322471529172	0.343000558599405
"4810904"	"Mus musculus: Presynaptic nicotinic acetylcholine receptors"	1	11	0.290322471529172	0.343000558599405
"4810948"	"Mus musculus: IRAK2 mediated activation of TAK1 complex"	1	11	0.290322471529172	0.343000558599405
"4811057"	"Mus musculus: Keratan sulfate degradation"	1	11	0.290322471529172	0.343000558599405
"4811101"	"Mus musculus: Signaling by activated point mutants of FGFR1"	1	11	0.290322471529172	0.343000558599405
"4811159"	"Mus musculus: Constitutive Signaling by NOTCH1 HD Domain Mutants"	1	11	0.290322471529172	0.343000558599405
"4809927"	"Mus musculus: Purine metabolism"	2	36	0.290517748547176	0.343000558599405
"4811046"	"Mus musculus: Molecules associated with elastic fibres"	2	36	0.290517748547176	0.343000558599405
"4809836"	"Mus musculus: Cyclin E associated events during G1/S transition "	3	64	0.292427680573715	0.344452605140899
"4810438"	"Mus musculus: Cyclin A:Cdk2-associated events at S phase entry"	3	64	0.292427680573715	0.344452605140899
"4809918"	"Mus musculus: Death Receptor  Signalling"	1	12	0.310319251933468	0.358850915763246
"4810217"	"Mus musculus: G-protein activation"	1	12	0.310319251933468	0.358850915763246
"4810376"	"Mus musculus: Creation of C4 and C2 activators"	1	12	0.310319251933468	0.358850915763246
"4810505"	"Mus musculus: FGFR4 ligand binding and activation"	1	12	0.310319251933468	0.358850915763246
"4810554"	"Mus musculus: Transport of organic anions"	1	12	0.310319251933468	0.358850915763246
"4810596"	"Mus musculus: ERKs are inactivated"	1	12	0.310319251933468	0.358850915763246
"4810650"	"Mus musculus: Regulation of gene expression in beta cells"	1	12	0.310319251933468	0.358850915763246
"4810877"	"Mus musculus: Interleukin-7 signaling"	1	12	0.310319251933468	0.358850915763246
"4810880"	"Mus musculus: Stabilization of mRNA by HuR"	1	12	0.310319251933468	0.358850915763246
"4810920"	"Mus musculus: Regulation of IFNG signaling"	1	12	0.310319251933468	0.358850915763246
"4811050"	"Mus musculus: CS/DS degradation"	1	12	0.310319251933468	0.358850915763246
"4811067"	"Mus musculus: Synthesis of PIPs at the early endosome membrane"	1	12	0.310319251933468	0.358850915763246
"4811108"	"Mus musculus: alpha-linolenic (omega3) and linoleic (omega6) acid metabolism"	1	12	0.310319251933468	0.358850915763246
"4811109"	"Mus musculus: alpha-linolenic acid (ALA) metabolism"	1	12	0.310319251933468	0.358850915763246
"4811155"	"Mus musculus: Cytosolic Iron-sulfur Cluster Assembly"	1	12	0.310319251933468	0.358850915763246
"4811163"	"Mus musculus: Conjugation of SUMO to E1 (UBA2:SAE1)"	1	12	0.310319251933468	0.358850915763246
"4810934"	"Mus musculus: O-linked glycosylation of mucins"	2	38	0.311451040929308	0.359749035873876
"4810686"	"Mus musculus: Platelet Aggregation (Plug Formation)"	2	39	0.32187031264496	0.371360622675791
"4809968"	"Mus musculus: Purine ribonucleoside monophosphate biosynthesis"	1	13	0.329752903265246	0.374483958528805
"4809974"	"Mus musculus: Resolution of AP sites via the single-nucleotide replacement pathway"	1	13	0.329752903265246	0.374483958528805
"4810075"	"Mus musculus: Synthesis of very long-chain fatty acyl-CoAs"	1	13	0.329752903265246	0.374483958528805
"4810294"	"Mus musculus: A third proteolytic cleavage releases NICD"	1	13	0.329752903265246	0.374483958528805
"4810314"	"Mus musculus: Heme degradation"	1	13	0.329752903265246	0.374483958528805
"4810380"	"Mus musculus: NGF processing"	1	13	0.329752903265246	0.374483958528805
"4810475"	"Mus musculus: Chylomicron-mediated lipid transport"	1	13	0.329752903265246	0.374483958528805
"4810671"	"Mus musculus: ABCA transporters in lipid homeostasis"	1	13	0.329752903265246	0.374483958528805
"4810894"	"Mus musculus: G1/S-Specific Transcription"	1	13	0.329752903265246	0.374483958528805
"4810898"	"Mus musculus: BMAL1:CLOCK/NPAS2 Activates Circadian Expression"	1	13	0.329752903265246	0.374483958528805
"4810905"	"Mus musculus: Activation of Nicotinic Acetylcholine Receptors"	1	13	0.329752903265246	0.374483958528805
"4810906"	"Mus musculus: Acetylcholine Binding And Downstream Events"	1	13	0.329752903265246	0.374483958528805
"4810907"	"Mus musculus: Postsynaptic nicotinic acetylcholine receptors"	1	13	0.329752903265246	0.374483958528805
"4811166"	"Mus musculus: Proteolytic Processing of SUMO"	1	13	0.329752903265246	0.374483958528805
"4810757"	"Mus musculus: Chaperonin-mediated protein folding"	2	40	0.332249351633036	0.376896520945426
"4810135"	"Mus musculus: Interleukin-2 signaling"	2	41	0.342582157743705	0.387749414295389
"4810609"	"Mus musculus: Downstream TCR signaling"	2	41	0.342582157743705	0.387749414295389
"4809895"	"Mus musculus: Cobalamin (Cbl, vitamin B12) transport and metabolism"	1	14	0.348639274621205	0.389814111690156
"4809990"	"Mus musculus: The canonical retinoid cycle in rods (twilight vision)"	1	14	0.348639274621205	0.389814111690156
"4809991"	"Mus musculus: Purine salvage"	1	14	0.348639274621205	0.389814111690156
"4810030"	"Mus musculus: SOS-mediated signalling"	1	14	0.348639274621205	0.389814111690156
"4810128"	"Mus musculus: GRB2 events in EGFR signaling"	1	14	0.348639274621205	0.389814111690156
"4810331"	"Mus musculus: Synthesis of glycosylphosphatidylinositol (GPI)"	1	14	0.348639274621205	0.389814111690156
"4810513"	"Mus musculus: Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane"	1	14	0.348639274621205	0.389814111690156
"4810542"	"Mus musculus: p75NTR recruits signalling complexes"	1	14	0.348639274621205	0.389814111690156
"4810553"	"Mus musculus: NF-kB is activated and signals survival"	1	14	0.348639274621205	0.389814111690156
"4810842"	"Mus musculus: mRNA Decay by 5' to 3' Exoribonuclease"	1	14	0.348639274621205	0.389814111690156
"4811075"	"Mus musculus: Signaling by FGFR1 fusion mutants"	1	14	0.348639274621205	0.389814111690156
"4810130"	"Mus musculus: Signalling to p38 via RIT and RIN"	1	15	0.366993769288237	0.404972427330048
"4810397"	"Mus musculus: Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon"	1	15	0.366993769288237	0.404972427330048
"4810500"	"Mus musculus: FGFR2 ligand binding and activation"	1	15	0.366993769288237	0.404972427330048
"4810514"	"Mus musculus: Transport of connexons to the plasma membrane"	1	15	0.366993769288237	0.404972427330048
"4810561"	"Mus musculus: Beta-catenin phosphorylation cascade"	1	15	0.366993769288237	0.404972427330048
"4810688"	"Mus musculus: Rap1 signalling"	1	15	0.366993769288237	0.404972427330048
"4810949"	"Mus musculus: TRAF6 mediated induction of TAK1 complex"	1	15	0.366993769288237	0.404972427330048
"4810950"	"Mus musculus: IRAK1 recruits IKK complex"	1	15	0.366993769288237	0.404972427330048
"4810955"	"Mus musculus: IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation"	1	15	0.366993769288237	0.404972427330048
"4811065"	"Mus musculus: Synthesis of PIPs at the Golgi membrane"	1	15	0.366993769288237	0.404972427330048
"4811103"	"Mus musculus: Activated point mutants of FGFR2"	1	15	0.366993769288237	0.404972427330048
"4811104"	"Mus musculus: Signaling by FGFR2 mutants"	1	15	0.366993769288237	0.404972427330048
"4810494"	"Mus musculus: Iron uptake and transport"	2	44	0.373248625508011	0.41142639569055
"4810987"	"Mus musculus: Cross-presentation of soluble exogenous antigens (endosomes)"	2	45	0.383343653410308	0.420533079741816
"4809892"	"Mus musculus: Mitochondrial Fatty Acid Beta-Oxidation"	1	16	0.384831357276074	0.420533079741816
"4810038"	"Mus musculus: SHC-mediated signalling"	1	16	0.384831357276074	0.420533079741816
"4810055"	"Mus musculus: Homologous recombination repair of replication-independent double-strand breaks"	1	16	0.384831357276074	0.420533079741816
"4810056"	"Mus musculus: Homologous Recombination Repair"	1	16	0.384831357276074	0.420533079741816
"4810129"	"Mus musculus: SHC1 events in EGFR signaling"	1	16	0.384831357276074	0.420533079741816
"4810691"	"Mus musculus: p130Cas linkage to MAPK signaling for integrins"	1	16	0.384831357276074	0.420533079741816
"4811168"	"Mus musculus: Transfer of SUMO from E1 to E2 (UBE2I, UBC9)"	1	16	0.384831357276074	0.420533079741816
"4810758"	"Mus musculus: Protein folding"	2	46	0.393367679719174	0.428935909101747
"4811043"	"Mus musculus: PI Metabolism"	2	46	0.393367679719174	0.428935909101747
"4810241"	"Mus musculus: Thrombin signalling through proteinase activated receptors (PARs)"	1	17	0.402166587497839	0.435716313513701
"4810440"	"Mus musculus: Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase"	1	17	0.402166587497839	0.435716313513701
"4810543"	"Mus musculus: p75NTR signals via NF-kB"	1	17	0.402166587497839	0.435716313513701
"4810788"	"Mus musculus: CRMPs in Sema3A signaling"	1	17	0.402166587497839	0.435716313513701
"4810942"	"Mus musculus: TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling"	1	17	0.402166587497839	0.435716313513701
"4811111"	"Mus musculus: TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)"	1	17	0.402166587497839	0.435716313513701
"4810679"	"Mus musculus: Amino acid and oligopeptide SLC transporters"	2	47	0.403316693080621	0.436495523601142
"4810483"	"Mus musculus: Senescence-Associated Secretory Phenotype (SASP)"	3	80	0.41540224361145	0.449095488557523
"4810193"	"Mus musculus: Removal of DNA patch containing abasic residue"	1	18	0.419013599608349	0.452034905647771
"4810194"	"Mus musculus: Resolution of AP sites via the multiple-nucleotide patch replacement pathway"	1	18	0.419013599608349	0.452034905647771
"1221633"	"Mus musculus: Meiotic Synapsis"	4	114	0.426092889215641	0.458695108156689
"4810933"	"Mus musculus: Meiotic Synapsis"	4	114	0.426092889215641	0.458695108156689
"4809929"	"Mus musculus: Synthesis and interconversion of nucleotide di- and triphosphates"	1	19	0.435386135509815	0.463770930884797
"4810037"	"Mus musculus: SHC-related events"	1	19	0.435386135509815	0.463770930884797
"4810278"	"Mus musculus: Inactivation of APC/C via direct inhibition of the APC/C complex"	1	19	0.435386135509815	0.463770930884797
"4810279"	"Mus musculus: Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components"	1	19	0.435386135509815	0.463770930884797
"4810477"	"Mus musculus: Packaging Of Telomere Ends"	1	19	0.435386135509815	0.463770930884797
"4810705"	"Mus musculus: Other semaphorin interactions"	1	19	0.435386135509815	0.463770930884797
"4810763"	"Mus musculus: Association of TriC/CCT with target proteins during biosynthesis"	1	19	0.435386135509815	0.463770930884797
"4811122"	"Mus musculus: Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)"	1	19	0.435386135509815	0.463770930884797
"4811164"	"Mus musculus: Processing and Activation of SUMO"	1	19	0.435386135509815	0.463770930884797
"4811165"	"Mus musculus: SUMOylation"	1	19	0.435386135509815	0.463770930884797
"4810693"	"Mus musculus: Chemokine receptors bind chemokines"	2	51	0.442291999236555	0.470632137843099
"4810240"	"Mus musculus: GPCR downstream signaling"	30	998	0.447811877351993	0.475222888452394
"4809975"	"Mus musculus: Resolution of Abasic Sites (AP sites)"	1	20	0.451297550534258	0.475222888452394
"4809976"	"Mus musculus: Base Excision Repair"	1	20	0.451297550534258	0.475222888452394
"4810253"	"Mus musculus: Effects of PIP2 hydrolysis"	1	20	0.451297550534258	0.475222888452394
"4810277"	"Mus musculus: Mitotic Spindle Checkpoint"	1	20	0.451297550534258	0.475222888452394
"4810425"	"Mus musculus: Signaling by NODAL"	1	20	0.451297550534258	0.475222888452394
"4810550"	"Mus musculus: NRIF signals cell death from the nucleus"	1	20	0.451297550534258	0.475222888452394
"4810747"	"Mus musculus: CTLA4 inhibitory signaling"	1	20	0.451297550534258	0.475222888452394
"4810961"	"Mus musculus: N-glycan antennae elongation in the medial/trans-Golgi"	1	20	0.451297550534258	0.475222888452394
"4811102"	"Mus musculus: Signaling by Hippo"	1	20	0.451297550534258	0.475222888452394
"4810921"	"Mus musculus: Advanced glycosylation endproduct receptor signaling"	1	21	0.466760824311721	0.490995550392288
"4809967"	"Mus musculus: RNA Polymerase I Promoter Escape"	1	22	0.481788571333113	0.504707159007697
"4810043"	"Mus musculus: RNA Polymerase I Chain Elongation"	1	22	0.481788571333113	0.504707159007697
"4810391"	"Mus musculus: JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1"	1	22	0.481788571333113	0.504707159007697
"4810878"	"Mus musculus: activated TAK1 mediates p38 MAPK activation"	1	22	0.481788571333113	0.504707159007697
"4810332"	"Mus musculus: Post-translational modification: synthesis of GPI-anchored proteins"	1	23	0.496393051216242	0.518398104002117
"4810731"	"Mus musculus: Recruitment of NuMA to mitotic centrosomes"	1	23	0.496393051216242	0.518398104002117
"4811121"	"Mus musculus: Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)"	1	23	0.496393051216242	0.518398104002117
"4810610"	"Mus musculus: TCR signaling"	2	58	0.506916092989714	0.528842432748281
"4810345"	"Mus musculus: Chromosome Maintenance"	5	162	0.508291455514771	0.529731732959324
"4810044"	"Mus musculus: RNA Polymerase I Transcription Termination"	1	24	0.51058617868339	0.531030594462294
"4810930"	"Mus musculus: Regulation of IFNA signaling"	1	24	0.51058617868339	0.531030594462294
"4809966"	"Mus musculus: RNA Polymerase I Transcription Initiation"	1	25	0.524379533258514	0.543145671974309
"4810707"	"Mus musculus: Sema4D induced cell migration and growth-cone collapse"	1	25	0.524379533258514	0.543145671974309
"4810760"	"Mus musculus: Prefoldin mediated transfer of substrate  to CCT/TriC"	1	25	0.524379533258514	0.543145671974309
"4810929"	"Mus musculus: Interferon alpha/beta signaling"	1	25	0.524379533258514	0.543145671974309
"4810932"	"Mus musculus: Meiosis"	4	132	0.535510473589751	0.554108385849252
"4809958"	"Mus musculus: Pyrimidine metabolism"	1	26	0.537784368691959	0.555326774194653
"4810076"	"Mus musculus: Synthesis of PA"	1	26	0.537784368691959	0.555326774194653
"4810967"	"Mus musculus: Nuclear signaling by ERBB4"	2	62	0.541585572680128	0.558682469577362
"4810533"	"Mus musculus: Metabolism of steroid hormones and vitamin D"	1	27	0.550811622120338	0.566469211378581
"4810534"	"Mus musculus: Steroid hormones"	1	27	0.550811622120338	0.566469211378581
"4810581"	"Mus musculus: Interleukin receptor SHC signaling"	1	27	0.550811622120338	0.566469211378581
"4810040"	"Mus musculus: Signalling to RAS"	1	28	0.563471922968997	0.577145660230126
"4810708"	"Mus musculus: Sema4D in semaphorin signaling"	1	28	0.563471922968997	0.577145660230126
"4810756"	"Mus musculus: Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding"	1	28	0.563471922968997	0.577145660230126
"4811062"	"Mus musculus: Synthesis of PIPs at the plasma membrane"	1	28	0.563471922968997	0.577145660230126
"4810936"	"Mus musculus: Transferrin endocytosis and recycling"	1	29	0.575775601604317	0.589152206490074
"4810639"	"Mus musculus: Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits"	1	30	0.587732697742867	0.599570214313721
"4810640"	"Mus musculus: Activation of G protein gated Potassium channels"	1	30	0.587732697742867	0.599570214313721
"4810641"	"Mus musculus: G protein gated Potassium channels"	1	30	0.587732697742867	0.599570214313721
"4809832"	"Mus musculus: DNA strand elongation"	1	31	0.599352968624241	0.61019553489081
"4810118"	"Mus musculus: RNA Polymerase III Transcription Initiation From Type 3 Promoter"	1	31	0.599352968624241	0.61019553489081
"4810174"	"Mus musculus: Formation of transcription-coupled NER (TC-NER) repair complex"	1	32	0.610645896954209	0.619823941497609
"4810176"	"Mus musculus: Dual incision reaction in TC-NER"	1	32	0.610645896954209	0.619823941497609
"4810393"	"Mus musculus: NOD1/2 Signaling Pathway"	1	32	0.610645896954209	0.619823941497609
"4810614"	"Mus musculus: FCERI mediated NF-kB activation"	1	33	0.621620698624648	0.630332099806575
"4810088"	"Mus musculus: Xenobiotics"	1	37	0.662514032371386	0.669787140511192
"4810901"	"Mus musculus: Deposition of New CENPA-containing Nucleosomes at the Centromere"	1	37	0.662514032371386	0.669787140511192
"4810902"	"Mus musculus: Nucleosome assembly"	1	37	0.662514032371386	0.669787140511192
"4810966"	"Mus musculus: Prolactin receptor signaling"	1	38	0.672027614199661	0.678727789814812
"4810344"	"Mus musculus: Telomere Maintenance"	1	43	0.715722880878542	0.722138723436218
"4809872"	"Mus musculus: Glycolysis"	1	44	0.723737334929513	0.729498428142882
"4810696"	"Mus musculus: Class C/3 (Metabotropic glutamate/pheromone receptors)"	1	46	0.739095153775491	0.744237962996593
"4810964"	"Mus musculus: Amyloids"	2	92	0.746416093815402	0.750863458823239
"4810175"	"Mus musculus: Transcription-coupled NER (TC-NER)"	1	49	0.760546888557415	0.764319442568116
"4810996"	"Mus musculus: Mitochondrial Protein Import"	1	50	0.767298325664677	0.770340142614785
"912497"	"Mus musculus: Meiotic Recombination"	2	100	0.785730921753233	0.788064775976263
"4809979"	"Mus musculus: Nucleotide Excision Repair"	1	54	0.792454420092046	0.794022084622397
"4810931"	"Mus musculus: Meiotic Recombination"	1	59	0.820112408003616	0.82092279575856
"4810742"	"Mus musculus: Olfactory Signaling Pathway"	1	535	0.999999792231369	0.999999792231369
