"PathwayID"	"Pathway"	"N.Selected"	"N.In.Category"	"p.value"	"p.adj"
"4810783"	"Mus musculus: G beta:gamma signalling through PLC beta"	1	5	0.181559331983099	0.247920786659032
"4810891"	"Mus musculus: Presynaptic function of Kainate receptors"	1	5	0.181559331983099	0.247920786659032
"4810976"	"Mus musculus: Activation of RAS in B Cells"	1	5	0.181559331983099	0.247920786659032
"4811055"	"Mus musculus: Sulfide oxidation to sulfate"	1	5	0.181559331983099	0.247920786659032
"4811115"	"Mus musculus: Abacavir metabolism"	1	5	0.181559331983099	0.247920786659032
"4809836"	"Mus musculus: Cyclin E associated events during G1/S transition "	4	64	0.184512921200248	0.251307072392122
"4810438"	"Mus musculus: Cyclin A:Cdk2-associated events at S phase entry"	4	64	0.184512921200248	0.251307072392122
"4810306"	"Mus musculus: NOTCH2 Activation and Transmission of Signal to the Nucleus"	2	22	0.185616654801106	0.2518404996726
"4810324"	"Mus musculus: PTM: gamma carboxylation, hypusine formation and arylsulfatase activation"	2	22	0.185616654801106	0.2518404996726
"4810471"	"Mus musculus: Telomere C-strand (Lagging Strand) Synthesis"	2	22	0.185616654801106	0.2518404996726
"4810344"	"Mus musculus: Telomere Maintenance"	3	43	0.191668203472804	0.259718983249866
"4810385"	"Mus musculus: TAK1 activates NFkB by phosphorylation and activation of IKKs complex"	2	23	0.197626326056388	0.266093314652065
"4810587"	"Mus musculus: Nuclear Events (kinase and transcription factor activation)"	2	23	0.197626326056388	0.266093314652065
"4810646"	"Mus musculus: Regulation of beta-cell development"	2	23	0.197626326056388	0.266093314652065
"4810819"	"Mus musculus: Fanconi Anemia pathway"	2	23	0.197626326056388	0.266093314652065
"4810965"	"Mus musculus: Regulation of Complement cascade"	2	23	0.197626326056388	0.266093314652065
"4810899"	"Mus musculus: PPARA Activates Gene Expression"	4	66	0.197894541179077	0.26611674041952
"4810395"	"Mus musculus: Interleukin-1 signaling"	3	44	0.20010451756036	0.268747965989294
"4809957"	"Mus musculus: Pyrimidine biosynthesis"	1	6	0.208439330570724	0.274291027354954
"4810272"	"Mus musculus: Neurotransmitter Clearance In The Synaptic Cleft"	1	6	0.208439330570724	0.274291027354954
"4810374"	"Mus musculus: Activation of TRKA receptors"	1	6	0.208439330570724	0.274291027354954
"4810392"	"Mus musculus: DEx/H-box helicases activate type I IFN and inflammatory cytokines production "	1	6	0.208439330570724	0.274291027354954
"4810544"	"Mus musculus: p75NTR negatively regulates cell cycle via SC1"	1	6	0.208439330570724	0.274291027354954
"4810546"	"Mus musculus: NADE modulates death signalling"	1	6	0.208439330570724	0.274291027354954
"4810564"	"Mus musculus: Coenzyme A biosynthesis"	1	6	0.208439330570724	0.274291027354954
"4810594"	"Mus musculus: Negative regulation of the PI3K/AKT network"	1	6	0.208439330570724	0.274291027354954
"4810781"	"Mus musculus: ADP signalling through P2Y purinoceptor 12"	1	6	0.208439330570724	0.274291027354954
"4810903"	"Mus musculus: Highly sodium permeable acetylcholine nicotinic receptors"	1	6	0.208439330570724	0.274291027354954
"4811070"	"Mus musculus: Activation of Genes by ATF4"	1	6	0.208439330570724	0.274291027354954
"4811074"	"Mus musculus: STING mediated induction of host immune responses"	1	6	0.208439330570724	0.274291027354954
"4811087"	"Mus musculus: Pre-NOTCH Processing in the Endoplasmic Reticulum"	1	6	0.208439330570724	0.274291027354954
"4811118"	"Mus musculus: Synthesis of Lipoxins (LX)"	1	6	0.208439330570724	0.274291027354954
"4811142"	"Mus musculus: Phosphate bond hydrolysis by NUDT proteins"	1	6	0.208439330570724	0.274291027354954
"4811152"	"Mus musculus: Sperm Motility And Taxes"	1	6	0.208439330570724	0.274291027354954
"4810987"	"Mus musculus: Cross-presentation of soluble exogenous antigens (endosomes)"	3	45	0.208626634378368	0.274291027354954
"4810315"	"Mus musculus: Metabolism of porphyrins"	2	24	0.209725819865859	0.274714931947748
"4810343"	"Mus musculus: Extension of Telomeres"	2	24	0.209725819865859	0.274714931947748
"4810381"	"Mus musculus: Role of phospholipids in phagocytosis"	2	24	0.209725819865859	0.274714931947748
"4809855"	"Mus musculus: Gluconeogenesis"	3	46	0.217227457994707	0.284190299546713
"4810139"	"Mus musculus: SHC1 events in ERBB2 signaling"	2	25	0.221896297156998	0.289228465950338
"4810454"	"Mus musculus: Sulfur amino acid metabolism"	2	25	0.221896297156998	0.289228465950338
"4810601"	"Mus musculus: Signaling by BMP"	2	25	0.221896297156998	0.289228465950338
"4809963"	"Mus musculus: RNA Polymerase I Promoter Clearance"	2	26	0.234120058157789	0.30186601724592
"4810339"	"Mus musculus: Attachment of GPI anchor to uPAR"	1	7	0.234436944590611	0.30186601724592
"4810379"	"Mus musculus: Activation of C3 and C5"	1	7	0.234436944590611	0.30186601724592
"4810450"	"Mus musculus: Phosphorylation of Emi1"	1	7	0.234436944590611	0.30186601724592
"4810620"	"Mus musculus: Small Interfering RNA (siRNA) Biogenesis"	1	7	0.234436944590611	0.30186601724592
"4810630"	"Mus musculus: Vitamin D (calciferol) metabolism"	1	7	0.234436944590611	0.30186601724592
"4810761"	"Mus musculus: Beta-oxidation of very long chain fatty acids"	1	7	0.234436944590611	0.30186601724592
"4811037"	"Mus musculus: Acyl chain remodeling of CL"	1	7	0.234436944590611	0.30186601724592
"4811124"	"Mus musculus: Ubiquinol biosynthesis"	1	7	0.234436944590611	0.30186601724592
"4811161"	"Mus musculus: Activation of NIMA Kinases NEK9, NEK6, NEK7"	1	7	0.234436944590611	0.30186601724592
"4810175"	"Mus musculus: Transcription-coupled NER (TC-NER)"	3	49	0.243433096180697	0.31269069618368
"4810394"	"Mus musculus: Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways"	3	49	0.243433096180697	0.31269069618368
"4810626"	"Mus musculus: Basigin interactions"	2	27	0.246380487948648	0.315712195306179
"4810910"	"Mus musculus: Keratan sulfate biosynthesis"	2	27	0.246380487948648	0.315712195306179
"4810996"	"Mus musculus: Mitochondrial Protein Import"	3	50	0.252280352638793	0.322882333111894
"4809964"	"Mus musculus: RNA Polymerase I Transcription"	2	28	0.258662004358898	0.323257716364792
"4810249"	"Mus musculus: GPVI-mediated activation cascade"	2	28	0.258662004358898	0.323257716364792
"4810335"	"Mus musculus: Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein"	2	28	0.258662004358898	0.323257716364792
"4809818"	"Mus musculus: CDC6 association with the ORC:origin complex"	1	8	0.259581125676534	0.323257716364792
"4810060"	"Mus musculus: Recruitment of repair and signaling proteins to double-strand breaks"	1	8	0.259581125676534	0.323257716364792
"4810064"	"Mus musculus: TNF signaling"	1	8	0.259581125676534	0.323257716364792
"4810112"	"Mus musculus: Transport of Mature mRNA Derived from an Intronless Transcript"	1	8	0.259581125676534	0.323257716364792
"4810304"	"Mus musculus: Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor"	1	8	0.259581125676534	0.323257716364792
"4810569"	"Mus musculus: Nicotinate metabolism"	1	8	0.259581125676534	0.323257716364792
"4810570"	"Mus musculus: Metabolism of folate and pterines"	1	8	0.259581125676534	0.323257716364792
"4810583"	"Mus musculus: G beta:gamma signalling through PI3Kgamma"	1	8	0.259581125676534	0.323257716364792
"4810595"	"Mus musculus: CREB phosphorylation"	1	8	0.259581125676534	0.323257716364792
"4810644"	"Mus musculus: Depolarization of the Presynaptic Terminal Triggers the Opening of Calcium Channels"	1	8	0.259581125676534	0.323257716364792
"4810743"	"Mus musculus: Synthesis, Secretion, and Inactivation of Glucagon-like Peptide-1 (GLP-1)"	1	8	0.259581125676534	0.323257716364792
"4810754"	"Mus musculus: Beta-oxidation of pristanoyl-CoA"	1	8	0.259581125676534	0.323257716364792
"4810777"	"Mus musculus: Thromboxane signalling through TP receptor"	1	8	0.259581125676534	0.323257716364792
"4810791"	"Mus musculus: Regulation of Insulin Secretion by Fatty Acids Bound to GPR40 (FFAR1)"	1	8	0.259581125676534	0.323257716364792
"4810792"	"Mus musculus: Regulation of Insulin Secretion by Free Fatty Acids"	1	8	0.259581125676534	0.323257716364792
"4810799"	"Mus musculus: Synthesis, Secretion, and Inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)"	1	8	0.259581125676534	0.323257716364792
"4811144"	"Mus musculus: Retinoid cycle disease events"	1	8	0.259581125676534	0.323257716364792
"4811154"	"Mus musculus: TRIF-mediated programmed cell death"	1	8	0.259581125676534	0.323257716364792
"4811170"	"Mus musculus: Initiation of Nuclear Envelope Reformation"	1	8	0.259581125676534	0.323257716364792
"4811171"	"Mus musculus: Nuclear Envelope Reassembly"	1	8	0.259581125676534	0.323257716364792
"4810574"	"Mus musculus: Costimulation by the CD28 family"	3	51	0.26117281903479	0.32485857092135
"4810266"	"Mus musculus: Formation of Fibrin Clot (Clotting Cascade)"	2	29	0.270950008112617	0.336231530535073
"4810685"	"Mus musculus: Integrin alphaIIb beta3 signaling"	2	29	0.270950008112617	0.336231530535073
"4809997"	"Mus musculus: Signaling by GPCR"	41	1091	0.281903581114321	0.346227320049546
"4810794"	"Mus musculus: Inhibition of Insulin Secretion by Adrenaline/Noradrenaline"	2	30	0.283230835132455	0.346227320049546
"4809921"	"Mus musculus: Phenylalanine and tyrosine catabolism"	1	9	0.283899876006697	0.346227320049546
"4809981"	"Mus musculus: Dimerization of procaspase-8"	1	9	0.283899876006697	0.346227320049546
"4809982"	"Mus musculus: Caspase-8 activation"	1	9	0.283899876006697	0.346227320049546
"4810180"	"Mus musculus: Base-Excision Repair, AP Site Formation"	1	9	0.283899876006697	0.346227320049546
"4810322"	"Mus musculus: Removal of aminoterminal propeptides from gamma-carboxylated proteins"	1	9	0.283899876006697	0.346227320049546
"4810327"	"Mus musculus: Gamma-carboxylation of protein precursors"	1	9	0.283899876006697	0.346227320049546
"4810369"	"Mus musculus: S6K1 signalling"	1	9	0.283899876006697	0.346227320049546
"4810592"	"Mus musculus: Biotin transport and metabolism"	1	9	0.283899876006697	0.346227320049546
"4810744"	"Mus musculus: Incretin Synthesis, Secretion, and Inactivation"	1	9	0.283899876006697	0.346227320049546
"4810826"	"Mus musculus: Bicarbonate transporters"	1	9	0.283899876006697	0.346227320049546
"4810862"	"Mus musculus: Zinc influx into cells by the SLC39 gene family"	1	9	0.283899876006697	0.346227320049546
"4811063"	"Mus musculus: Synthesis of PIPs at the late endosome membrane"	1	9	0.283899876006697	0.346227320049546
"4811148"	"Mus musculus: Cohesin Loading onto Chromatin"	1	9	0.283899876006697	0.346227320049546
"4809979"	"Mus musculus: Nucleotide Excision Repair"	3	54	0.288059664161587	0.350897019145171
"4809984"	"Mus musculus: Inactivation, recovery and regulation of the phototransduction cascade"	2	31	0.295491710913535	0.359125664695602
"4810678"	"Mus musculus: Amino acid transport across the plasma membrane"	2	31	0.295491710913535	0.359125664695602
"4811141"	"Mus musculus: ECM proteoglycans"	3	55	0.297071953637271	0.360633115342271
"4810483"	"Mus musculus: Senescence-Associated Secretory Phenotype (SASP)"	4	80	0.297883740210441	0.361205312415174
"4810932"	"Mus musculus: Meiosis"	6	132	0.301054795037691	0.362365893454965
"4810091"	"Mus musculus: Methylation"	1	10	0.307420279425373	0.362365893454965
"4810124"	"Mus musculus: RAF/MAP kinase cascade"	1	10	0.307420279425373	0.362365893454965
"4810191"	"Mus musculus: Displacement of DNA glycosylase by  APE1"	1	10	0.307420279425373	0.362365893454965
"4810195"	"Mus musculus: SLBP independent Processing of Histone Pre-mRNAs"	1	10	0.307420279425373	0.362365893454965
"4810265"	"Mus musculus: Common Pathway"	1	10	0.307420279425373	0.362365893454965
"4810493"	"Mus musculus: Facilitative Na+-independent glucose transporters"	1	10	0.307420279425373	0.362365893454965
"4810539"	"Mus musculus: Axonal growth inhibition (RHOA activation)"	1	10	0.307420279425373	0.362365893454965
"4810663"	"Mus musculus: Acetylcholine Neurotransmitter Release Cycle"	1	10	0.307420279425373	0.362365893454965
"4810773"	"Mus musculus: Formyl peptide receptors bind formyl peptides and many other ligands"	1	10	0.307420279425373	0.362365893454965
"4810790"	"Mus musculus: Regulation of Insulin Secretion by Acetylcholine"	1	10	0.307420279425373	0.362365893454965
"4810812"	"Mus musculus: Role of second messengers in netrin-1 signaling"	1	10	0.307420279425373	0.362365893454965
"4810818"	"Mus musculus: Regulation of the Fanconi anemia pathway"	1	10	0.307420279425373	0.362365893454965
"4810822"	"Mus musculus: Tight junction interactions"	1	10	0.307420279425373	0.362365893454965
"4810847"	"Mus musculus: GP1b-IX-V activation signalling"	1	10	0.307420279425373	0.362365893454965
"4810919"	"Mus musculus: The NLRP3 inflammasome"	1	10	0.307420279425373	0.362365893454965
"4811005"	"Mus musculus: Tandem pore domain potassium channels"	1	10	0.307420279425373	0.362365893454965
"4811019"	"Mus musculus: Mitochondrial Iron-Sulfur Cluster Biogenesis"	1	10	0.307420279425373	0.362365893454965
"4811099"	"Mus musculus: Dermatan sulfate biosynthesis"	1	10	0.307420279425373	0.362365893454965
"4811116"	"Mus musculus: Abacavir transport and metabolism"	1	10	0.307420279425373	0.362365893454965
"4811147"	"Mus musculus: Establishment of Sister Chromatid Cohesion"	1	10	0.307420279425373	0.362365893454965
"4809837"	"Mus musculus: Cyclin D associated events in G1"	2	32	0.307720706883057	0.362365893454965
"4809838"	"Mus musculus: G1 Phase"	2	32	0.307720706883057	0.362365893454965
"4809985"	"Mus musculus: The phototransduction cascade"	2	32	0.307720706883057	0.362365893454965
"4810393"	"Mus musculus: NOD1/2 Signaling Pathway"	2	32	0.307720706883057	0.362365893454965
"4810911"	"Mus musculus: Keratan sulfate/keratin metabolism"	2	32	0.307720706883057	0.362365893454965
"4810610"	"Mus musculus: TCR signaling"	3	58	0.324180238200264	0.380770447792584
"4810192"	"Mus musculus: Base-free sugar-phosphate removal via the single-nucleotide replacement pathway"	1	11	0.330168531544936	0.380770447792584
"4810352"	"Mus musculus: Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis"	1	11	0.330168531544936	0.380770447792584
"4810398"	"Mus musculus: NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10"	1	11	0.330168531544936	0.380770447792584
"4810399"	"Mus musculus: Unwinding of DNA"	1	11	0.330168531544936	0.380770447792584
"4810495"	"Mus musculus: Heme biosynthesis"	1	11	0.330168531544936	0.380770447792584
"4810496"	"Mus musculus: FGFR1c ligand binding and activation"	1	11	0.330168531544936	0.380770447792584
"4810540"	"Mus musculus: p75NTR regulates axonogenesis"	1	11	0.330168531544936	0.380770447792584
"4810563"	"Mus musculus: Formation of annular gap junctions"	1	11	0.330168531544936	0.380770447792584
"4810585"	"Mus musculus: AKT phosphorylates targets in the cytosol"	1	11	0.330168531544936	0.380770447792584
"4810633"	"Mus musculus: Amine-derived hormones"	1	11	0.330168531544936	0.380770447792584
"4810689"	"Mus musculus: Norepinephrine Neurotransmitter Release Cycle"	1	11	0.330168531544936	0.380770447792584
"4810850"	"Mus musculus: Passive Transport by Aquaporins"	1	11	0.330168531544936	0.380770447792584
"4810879"	"Mus musculus: IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation"	1	11	0.330168531544936	0.380770447792584
"4810904"	"Mus musculus: Presynaptic nicotinic acetylcholine receptors"	1	11	0.330168531544936	0.380770447792584
"4810948"	"Mus musculus: IRAK2 mediated activation of TAK1 complex"	1	11	0.330168531544936	0.380770447792584
"4811057"	"Mus musculus: Keratan sulfate degradation"	1	11	0.330168531544936	0.380770447792584
"4811101"	"Mus musculus: Signaling by activated point mutants of FGFR1"	1	11	0.330168531544936	0.380770447792584
"4811159"	"Mus musculus: Constitutive Signaling by NOTCH1 HD Domain Mutants"	1	11	0.330168531544936	0.380770447792584
"4809978"	"Mus musculus: Global Genomic NER (GG-NER)"	2	34	0.332039326168239	0.382512187909339
"4810355"	"Mus musculus: Glucagon-type ligand receptors"	2	35	0.34410895543454	0.395986552837361
"4809918"	"Mus musculus: Death Receptor  Signalling"	1	12	0.352169968861655	0.399101242986611
"4810217"	"Mus musculus: G-protein activation"	1	12	0.352169968861655	0.399101242986611
"4810376"	"Mus musculus: Creation of C4 and C2 activators"	1	12	0.352169968861655	0.399101242986611
"4810505"	"Mus musculus: FGFR4 ligand binding and activation"	1	12	0.352169968861655	0.399101242986611
"4810596"	"Mus musculus: ERKs are inactivated"	1	12	0.352169968861655	0.399101242986611
"4810650"	"Mus musculus: Regulation of gene expression in beta cells"	1	12	0.352169968861655	0.399101242986611
"4810877"	"Mus musculus: Interleukin-7 signaling"	1	12	0.352169968861655	0.399101242986611
"4810920"	"Mus musculus: Regulation of IFNG signaling"	1	12	0.352169968861655	0.399101242986611
"4811050"	"Mus musculus: CS/DS degradation"	1	12	0.352169968861655	0.399101242986611
"4811067"	"Mus musculus: Synthesis of PIPs at the early endosome membrane"	1	12	0.352169968861655	0.399101242986611
"4811108"	"Mus musculus: alpha-linolenic (omega3) and linoleic (omega6) acid metabolism"	1	12	0.352169968861655	0.399101242986611
"4811109"	"Mus musculus: alpha-linolenic acid (ALA) metabolism"	1	12	0.352169968861655	0.399101242986611
"4811155"	"Mus musculus: Cytosolic Iron-sulfur Cluster Assembly"	1	12	0.352169968861655	0.399101242986611
"4811163"	"Mus musculus: Conjugation of SUMO to E1 (UBA2:SAE1)"	1	12	0.352169968861655	0.399101242986611
"1221633"	"Mus musculus: Meiotic Synapsis"	5	114	0.352834086636608	0.399101242986611
"4810933"	"Mus musculus: Meiotic Synapsis"	5	114	0.352834086636608	0.399101242986611
"4809850"	"Mus musculus: Activation of ATR in response to replication stress"	2	36	0.356106642155607	0.402373958814801
"4810901"	"Mus musculus: Deposition of New CENPA-containing Nucleosomes at the Centromere"	2	37	0.368024096808995	0.414955968878155
"4810902"	"Mus musculus: Nucleosome assembly"	2	37	0.368024096808995	0.414955968878155
"4809974"	"Mus musculus: Resolution of AP sites via the single-nucleotide replacement pathway"	1	13	0.373449096917563	0.415334897095948
"4810075"	"Mus musculus: Synthesis of very long-chain fatty acyl-CoAs"	1	13	0.373449096917563	0.415334897095948
"4810294"	"Mus musculus: A third proteolytic cleavage releases NICD"	1	13	0.373449096917563	0.415334897095948
"4810314"	"Mus musculus: Heme degradation"	1	13	0.373449096917563	0.415334897095948
"4810368"	"Mus musculus: S6K1-mediated signalling"	1	13	0.373449096917563	0.415334897095948
"4810552"	"Mus musculus: Regulated proteolysis of p75NTR"	1	13	0.373449096917563	0.415334897095948
"4810671"	"Mus musculus: ABCA transporters in lipid homeostasis"	1	13	0.373449096917563	0.415334897095948
"4810894"	"Mus musculus: G1/S-Specific Transcription"	1	13	0.373449096917563	0.415334897095948
"4810898"	"Mus musculus: BMAL1:CLOCK/NPAS2 Activates Circadian Expression"	1	13	0.373449096917563	0.415334897095948
"4810905"	"Mus musculus: Activation of Nicotinic Acetylcholine Receptors"	1	13	0.373449096917563	0.415334897095948
"4810906"	"Mus musculus: Acetylcholine Binding And Downstream Events"	1	13	0.373449096917563	0.415334897095948
"4810907"	"Mus musculus: Postsynaptic nicotinic acetylcholine receptors"	1	13	0.373449096917563	0.415334897095948
"4811166"	"Mus musculus: Proteolytic Processing of SUMO"	1	13	0.373449096917563	0.415334897095948
"4810934"	"Mus musculus: O-linked glycosylation of mucins"	2	38	0.379853651335172	0.422015417870804
"4810686"	"Mus musculus: Platelet Aggregation (Plug Formation)"	2	39	0.391588227295763	0.433677825943516
"4809895"	"Mus musculus: Cobalamin (Cbl, vitamin B12) transport and metabolism"	1	14	0.394029617539632	0.433677825943516
"4809990"	"Mus musculus: The canonical retinoid cycle in rods (twilight vision)"	1	14	0.394029617539632	0.433677825943516
"4809991"	"Mus musculus: Purine salvage"	1	14	0.394029617539632	0.433677825943516
"4810030"	"Mus musculus: SOS-mediated signalling"	1	14	0.394029617539632	0.433677825943516
"4810128"	"Mus musculus: GRB2 events in EGFR signaling"	1	14	0.394029617539632	0.433677825943516
"4810513"	"Mus musculus: Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane"	1	14	0.394029617539632	0.433677825943516
"4810842"	"Mus musculus: mRNA Decay by 5' to 3' Exoribonuclease"	1	14	0.394029617539632	0.433677825943516
"4811035"	"Mus musculus: Acyl chain remodelling of PS"	1	14	0.394029617539632	0.433677825943516
"4810757"	"Mus musculus: Chaperonin-mediated protein folding"	2	40	0.403221305451197	0.443334513040124
"4810130"	"Mus musculus: Signalling to p38 via RIT and RIN"	1	15	0.413934455186471	0.44811248207494
"4810367"	"Mus musculus: mTORC1-mediated signalling"	1	15	0.413934455186471	0.44811248207494
"4810397"	"Mus musculus: Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon"	1	15	0.413934455186471	0.44811248207494
"4810479"	"Mus musculus: Retrograde neurotrophin signalling"	1	15	0.413934455186471	0.44811248207494
"4810500"	"Mus musculus: FGFR2 ligand binding and activation"	1	15	0.413934455186471	0.44811248207494
"4810514"	"Mus musculus: Transport of connexons to the plasma membrane"	1	15	0.413934455186471	0.44811248207494
"4810561"	"Mus musculus: Beta-catenin phosphorylation cascade"	1	15	0.413934455186471	0.44811248207494
"4810688"	"Mus musculus: Rap1 signalling"	1	15	0.413934455186471	0.44811248207494
"4810949"	"Mus musculus: TRAF6 mediated induction of TAK1 complex"	1	15	0.413934455186471	0.44811248207494
"4810950"	"Mus musculus: IRAK1 recruits IKK complex"	1	15	0.413934455186471	0.44811248207494
"4810955"	"Mus musculus: IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation"	1	15	0.413934455186471	0.44811248207494
"4810962"	"Mus musculus: N-Glycan antennae elongation"	1	15	0.413934455186471	0.44811248207494
"4811065"	"Mus musculus: Synthesis of PIPs at the Golgi membrane"	1	15	0.413934455186471	0.44811248207494
"4811103"	"Mus musculus: Activated point mutants of FGFR2"	1	15	0.413934455186471	0.44811248207494
"4811104"	"Mus musculus: Signaling by FGFR2 mutants"	1	15	0.413934455186471	0.44811248207494
"4810135"	"Mus musculus: Interleukin-2 signaling"	2	41	0.414746896698955	0.44811248207494
"4810609"	"Mus musculus: Downstream TCR signaling"	2	41	0.414746896698955	0.44811248207494
"4809892"	"Mus musculus: Mitochondrial Fatty Acid Beta-Oxidation"	1	16	0.433185782431772	0.464722057795864
"4810038"	"Mus musculus: SHC-mediated signalling"	1	16	0.433185782431772	0.464722057795864
"4810055"	"Mus musculus: Homologous recombination repair of replication-independent double-strand breaks"	1	16	0.433185782431772	0.464722057795864
"4810056"	"Mus musculus: Homologous Recombination Repair"	1	16	0.433185782431772	0.464722057795864
"4810129"	"Mus musculus: SHC1 events in EGFR signaling"	1	16	0.433185782431772	0.464722057795864
"4810691"	"Mus musculus: p130Cas linkage to MAPK signaling for integrins"	1	16	0.433185782431772	0.464722057795864
"4811168"	"Mus musculus: Transfer of SUMO from E1 to E2 (UBE2I, UBC9)"	1	16	0.433185782431772	0.464722057795864
"912497"	"Mus musculus: Meiotic Recombination"	4	100	0.446570622244152	0.47859740424348
"4809851"	"Mus musculus: G2/M Checkpoints"	2	44	0.448626235813272	0.479831084876897
"4810494"	"Mus musculus: Iron uptake and transport"	2	44	0.448626235813272	0.479831084876897
"4810241"	"Mus musculus: Thrombin signalling through proteinase activated receptors (PARs)"	1	17	0.45180504461278	0.481290313588514
"4810788"	"Mus musculus: CRMPs in Sema3A signaling"	1	17	0.45180504461278	0.481290313588514
"4810915"	"Mus musculus: Inflammasomes"	1	17	0.45180504461278	0.481290313588514
"4810942"	"Mus musculus: TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling"	1	17	0.45180504461278	0.481290313588514
"4810193"	"Mus musculus: Removal of DNA patch containing abasic residue"	1	18	0.46981298367113	0.499292431403383
"4810194"	"Mus musculus: Resolution of AP sites via the multiple-nucleotide patch replacement pathway"	1	18	0.46981298367113	0.499292431403383
"4810758"	"Mus musculus: Protein folding"	2	46	0.470586645997533	0.499292431403383
"4811043"	"Mus musculus: PI Metabolism"	2	46	0.470586645997533	0.499292431403383
"4810679"	"Mus musculus: Amino acid and oligopeptide SLC transporters"	2	47	0.481367888040207	0.510221108102557
"4810037"	"Mus musculus: SHC-related events"	1	19	0.487229661212489	0.512847887446876
"4810477"	"Mus musculus: Packaging Of Telomere Ends"	1	19	0.487229661212489	0.512847887446876
"4810586"	"Mus musculus: ERK/MAPK targets"	1	19	0.487229661212489	0.512847887446876
"4810763"	"Mus musculus: Association of TriC/CCT with target proteins during biosynthesis"	1	19	0.487229661212489	0.512847887446876
"4811122"	"Mus musculus: Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)"	1	19	0.487229661212489	0.512847887446876
"4811164"	"Mus musculus: Processing and Activation of SUMO"	1	19	0.487229661212489	0.512847887446876
"4811165"	"Mus musculus: SUMOylation"	1	19	0.487229661212489	0.512847887446876
"4809975"	"Mus musculus: Resolution of Abasic Sites (AP sites)"	1	20	0.504074480810617	0.526919235605975
"4809976"	"Mus musculus: Base Excision Repair"	1	20	0.504074480810617	0.526919235605975
"4810253"	"Mus musculus: Effects of PIP2 hydrolysis"	1	20	0.504074480810617	0.526919235605975
"4810425"	"Mus musculus: Signaling by NODAL"	1	20	0.504074480810617	0.526919235605975
"4810747"	"Mus musculus: CTLA4 inhibitory signaling"	1	20	0.504074480810617	0.526919235605975
"4811036"	"Mus musculus: Acyl chain remodelling of PE"	1	20	0.504074480810617	0.526919235605975
"4811102"	"Mus musculus: Signaling by Hippo"	1	20	0.504074480810617	0.526919235605975
"4810363"	"Mus musculus: Formation of ATP by chemiosmotic coupling"	1	21	0.520366209580557	0.542879595245793
"4810921"	"Mus musculus: Advanced glycosylation endproduct receptor signaling"	1	21	0.520366209580557	0.542879595245793
"4810693"	"Mus musculus: Chemokine receptors bind chemokines"	2	51	0.523100484541258	0.545196084575908
"4809967"	"Mus musculus: RNA Polymerase I Promoter Escape"	1	22	0.536122999044917	0.556037636350594
"4810043"	"Mus musculus: RNA Polymerase I Chain Elongation"	1	22	0.536122999044917	0.556037636350594
"4810391"	"Mus musculus: JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1"	1	22	0.536122999044917	0.556037636350594
"4810727"	"Mus musculus: Mitochondrial tRNA aminoacylation"	1	22	0.536122999044917	0.556037636350594
"4810878"	"Mus musculus: activated TAK1 mediates p38 MAPK activation"	1	22	0.536122999044917	0.556037636350594
"4810613"	"Mus musculus: Generation of second messenger molecules"	1	23	0.551362405316387	0.570171064367141
"4810731"	"Mus musculus: Recruitment of NuMA to mitotic centrosomes"	1	23	0.551362405316387	0.570171064367141
"4811121"	"Mus musculus: Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)"	1	23	0.551362405316387	0.570171064367141
"4810044"	"Mus musculus: RNA Polymerase I Transcription Termination"	1	24	0.566101408618887	0.584273924654318
"4810930"	"Mus musculus: Regulation of IFNA signaling"	1	24	0.566101408618887	0.584273924654318
"4809966"	"Mus musculus: RNA Polymerase I Transcription Initiation"	1	25	0.580356432169008	0.596664897801665
"4810707"	"Mus musculus: Sema4D induced cell migration and growth-cone collapse"	1	25	0.580356432169008	0.596664897801665
"4810760"	"Mus musculus: Prefoldin mediated transfer of substrate  to CCT/TriC"	1	25	0.580356432169008	0.596664897801665
"4810929"	"Mus musculus: Interferon alpha/beta signaling"	1	25	0.580356432169008	0.596664897801665
"4810240"	"Mus musculus: GPCR downstream signaling"	33	998	0.584750916960494	0.600600893412472
"4809958"	"Mus musculus: Pyrimidine metabolism"	1	26	0.594143360438701	0.608480796742724
"4810076"	"Mus musculus: Synthesis of PA"	1	26	0.594143360438701	0.608480796742724
"4810225"	"Mus musculus: E2F mediated regulation of DNA replication"	1	26	0.594143360438701	0.608480796742724
"4810931"	"Mus musculus: Meiotic Recombination"	2	59	0.599526598868536	0.613401852844278
