"PathwayID"	"Pathway"	"N.Selected"	"N.In.Category"	"p.value"	"p.adj"
"4810868"	"Mus musculus: CHL1 interactions"	1	7	0.191561502813845	0.245008910378595
"4811124"	"Mus musculus: Ubiquinol biosynthesis"	1	7	0.191561502813845	0.245008910378595
"4809945"	"Mus musculus: RNA Polymerase II Transcription"	5	112	0.194125170864953	0.247964573722029
"4810325"	"Mus musculus: Post-translational protein modification"	7	174	0.199325529245069	0.254276130285322
"4809889"	"Mus musculus: Lysine catabolism"	1	8	0.212769385060369	0.267255783283254
"4810112"	"Mus musculus: Transport of Mature mRNA Derived from an Intronless Transcript"	1	8	0.212769385060369	0.267255783283254
"4810570"	"Mus musculus: Metabolism of folate and pterines"	1	8	0.212769385060369	0.267255783283254
"4810719"	"Mus musculus: Inactivation of Cdc42 and Rac"	1	8	0.212769385060369	0.267255783283254
"4810743"	"Mus musculus: Synthesis, Secretion, and Inactivation of Glucagon-like Peptide-1 (GLP-1)"	1	8	0.212769385060369	0.267255783283254
"4810754"	"Mus musculus: Beta-oxidation of pristanoyl-CoA"	1	8	0.212769385060369	0.267255783283254
"4810799"	"Mus musculus: Synthesis, Secretion, and Inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)"	1	8	0.212769385060369	0.267255783283254
"4811056"	"Mus musculus: Degradation of cysteine and homocysteine"	1	8	0.212769385060369	0.267255783283254
"4811132"	"Mus musculus: NOTCH2 intracellular domain regulates transcription"	1	8	0.212769385060369	0.267255783283254
"4811144"	"Mus musculus: Retinoid cycle disease events"	1	8	0.212769385060369	0.267255783283254
"4811170"	"Mus musculus: Initiation of Nuclear Envelope Reformation"	1	8	0.212769385060369	0.267255783283254
"4811171"	"Mus musculus: Nuclear Envelope Reassembly"	1	8	0.212769385060369	0.267255783283254
"4810678"	"Mus musculus: Amino acid transport across the plasma membrane"	2	31	0.214252749636577	0.268774868789619
"4811126"	"Mus musculus: Mitotic Prophase"	3	58	0.215184433832305	0.269598888364612
"4810881"	"Mus musculus: Regulation of mRNA Stability by Proteins that Bind AU-rich Elements"	4	88	0.222263466790928	0.278112832808547
"4810393"	"Mus musculus: NOD1/2 Signaling Pathway"	2	32	0.223953523836595	0.279514512574681
"4907122"	"Gallus gallus: ER-Phagosome pathway"	2	32	0.223953523836595	0.279514512574681
"4809921"	"Mus musculus: Phenylalanine and tyrosine catabolism"	1	9	0.233421264750935	0.287636448387236
"4809981"	"Mus musculus: Dimerization of procaspase-8"	1	9	0.233421264750935	0.287636448387236
"4809982"	"Mus musculus: Caspase-8 activation"	1	9	0.233421264750935	0.287636448387236
"4810110"	"Mus musculus: Transport of Mature mRNAs Derived from Intronless Transcripts"	1	9	0.233421264750935	0.287636448387236
"4810369"	"Mus musculus: S6K1 signalling"	1	9	0.233421264750935	0.287636448387236
"4810744"	"Mus musculus: Incretin Synthesis, Secretion, and Inactivation"	1	9	0.233421264750935	0.287636448387236
"4810800"	"Mus musculus: Sema4D mediated inhibition of cell attachment and migration"	1	9	0.233421264750935	0.287636448387236
"4810825"	"Mus musculus: Synthesis, Secretion, and Deacylation of Ghrelin"	1	9	0.233421264750935	0.287636448387236
"4810995"	"Mus musculus: Downregulation of ERBB4 signaling"	1	9	0.233421264750935	0.287636448387236
"4811148"	"Mus musculus: Cohesin Loading onto Chromatin"	1	9	0.233421264750935	0.287636448387236
"4810614"	"Mus musculus: FCERI mediated NF-kB activation"	2	33	0.233686288852831	0.287636448387236
"4810338"	"Mus musculus: Signaling by Wnt"	4	91	0.239117687114207	0.293585045130209
"4810680"	"Mus musculus: Transport of inorganic cations/anions and amino acids/oligopeptides"	4	91	0.239117687114207	0.293585045130209
"4810289"	"Mus musculus: Translation initiation complex formation"	5	123	0.246199659795916	0.301838115188057
"4809965"	"Mus musculus: RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription"	3	63	0.250006257716206	0.301838115188057
"4809952"	"Mus musculus: Ribosomal scanning and start codon recognition"	5	124	0.251108428233003	0.301838115188057
"4810210"	"Mus musculus: Glucagon signaling in metabolic regulation"	2	35	0.253214822513221	0.301838115188057
"4810221"	"Mus musculus: Elongation arrest and recovery"	2	35	0.253214822513221	0.301838115188057
"4810355"	"Mus musculus: Glucagon-type ligand receptors"	2	35	0.253214822513221	0.301838115188057
"4811167"	"Mus musculus: Nuclear Pore Complex (NPC) Disassembly"	2	35	0.253214822513221	0.301838115188057
"4809989"	"Mus musculus: Activation of the phototransduction cascade"	1	10	0.253531709393435	0.301838115188057
"4810124"	"Mus musculus: RAF/MAP kinase cascade"	1	10	0.253531709393435	0.301838115188057
"4810191"	"Mus musculus: Displacement of DNA glycosylase by  APE1"	1	10	0.253531709393435	0.301838115188057
"4810226"	"Mus musculus: E2F-enabled inhibition of pre-replication complex formation"	1	10	0.253531709393435	0.301838115188057
"4810265"	"Mus musculus: Common Pathway"	1	10	0.253531709393435	0.301838115188057
"4810309"	"Mus musculus: NICD traffics to nucleus"	1	10	0.253531709393435	0.301838115188057
"4810388"	"Mus musculus: RIP-mediated NFkB activation via ZBP1"	1	10	0.253531709393435	0.301838115188057
"4810532"	"Mus musculus: Mineralocorticoid biosynthesis"	1	10	0.253531709393435	0.301838115188057
"4810539"	"Mus musculus: Axonal growth inhibition (RHOA activation)"	1	10	0.253531709393435	0.301838115188057
"4810659"	"Mus musculus: Notch-HLH transcription pathway"	1	10	0.253531709393435	0.301838115188057
"4810773"	"Mus musculus: Formyl peptide receptors bind formyl peptides and many other ligands"	1	10	0.253531709393435	0.301838115188057
"4810790"	"Mus musculus: Regulation of Insulin Secretion by Acetylcholine"	1	10	0.253531709393435	0.301838115188057
"4810793"	"Mus musculus: EGFR Transactivation by Gastrin"	1	10	0.253531709393435	0.301838115188057
"4810812"	"Mus musculus: Role of second messengers in netrin-1 signaling"	1	10	0.253531709393435	0.301838115188057
"4810818"	"Mus musculus: Regulation of the Fanconi anemia pathway"	1	10	0.253531709393435	0.301838115188057
"4811114"	"Mus musculus: Hyaluronan uptake and degradation"	1	10	0.253531709393435	0.301838115188057
"4811116"	"Mus musculus: Abacavir transport and metabolism"	1	10	0.253531709393435	0.301838115188057
"4811147"	"Mus musculus: Establishment of Sister Chromatid Cohesion"	1	10	0.253531709393435	0.301838115188057
"4810975"	"Mus musculus: Activation of NF-kappaB in B Cells"	3	66	0.271282745233761	0.320102415606778
"2586551"	"Mus musculus: Signaling by Leptin"	1	11	0.273114905058994	0.320102415606778
"4809926"	"Mus musculus: Purine catabolism"	1	11	0.273114905058994	0.320102415606778
"4809961"	"Mus musculus: Pyrimidine salvage reactions"	1	11	0.273114905058994	0.320102415606778
"4810192"	"Mus musculus: Base-free sugar-phosphate removal via the single-nucleotide replacement pathway"	1	11	0.273114905058994	0.320102415606778
"4810352"	"Mus musculus: Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis"	1	11	0.273114905058994	0.320102415606778
"4810383"	"Mus musculus: Activation of the AP-1 family of transcription factors"	1	11	0.273114905058994	0.320102415606778
"4810399"	"Mus musculus: Unwinding of DNA"	1	11	0.273114905058994	0.320102415606778
"4810537"	"Mus musculus: Androgen biosynthesis"	1	11	0.273114905058994	0.320102415606778
"4810540"	"Mus musculus: p75NTR regulates axonogenesis"	1	11	0.273114905058994	0.320102415606778
"4810689"	"Mus musculus: Norepinephrine Neurotransmitter Release Cycle"	1	11	0.273114905058994	0.320102415606778
"4811057"	"Mus musculus: Keratan sulfate degradation"	1	11	0.273114905058994	0.320102415606778
"4811094"	"Mus musculus: YAP1- and WWTR1 (TAZ)-stimulated gene expression"	1	11	0.273114905058994	0.320102415606778
"4810966"	"Mus musculus: Prolactin receptor signaling"	2	38	0.282552067651043	0.33076799327646
"4810389"	"Mus musculus: ZBP1(DAI) mediated induction of type I IFNs"	1	12	0.292184666363313	0.340015608187913
"4810621"	"Mus musculus: Regulation of pyruvate dehydrogenase (PDH) complex"	1	12	0.292184666363313	0.340015608187913
"4810650"	"Mus musculus: Regulation of gene expression in beta cells"	1	12	0.292184666363313	0.340015608187913
"4810880"	"Mus musculus: Stabilization of mRNA by HuR"	1	12	0.292184666363313	0.340015608187913
"4811125"	"Mus musculus: MASTL Facilitates Mitotic Progression"	1	12	0.292184666363313	0.340015608187913
"4810446"	"Mus musculus: APC/C:Cdc20 mediated degradation of mitotic proteins"	3	71	0.307112022942242	0.356963145149691
"4809974"	"Mus musculus: Resolution of AP sites via the single-nucleotide replacement pathway"	1	13	0.310754446186964	0.357728639858936
"4810075"	"Mus musculus: Synthesis of very long-chain fatty acyl-CoAs"	1	13	0.310754446186964	0.357728639858936
"4810284"	"Mus musculus: Mitotic Telophase/Cytokinesis"	1	13	0.310754446186964	0.357728639858936
"4810368"	"Mus musculus: S6K1-mediated signalling"	1	13	0.310754446186964	0.357728639858936
"4810380"	"Mus musculus: NGF processing"	1	13	0.310754446186964	0.357728639858936
"4810552"	"Mus musculus: Regulated proteolysis of p75NTR"	1	13	0.310754446186964	0.357728639858936
"4810937"	"Mus musculus: TRAF3-dependent IRF activation pathway"	1	13	0.310754446186964	0.357728639858936
"4811113"	"Mus musculus: Hyaluronan metabolism"	1	13	0.310754446186964	0.357728639858936
"4810406"	"Mus musculus: Activation of GABAB receptors"	2	41	0.311781842078889	0.357728639858936
"4810407"	"Mus musculus: GABA B receptor activation"	2	41	0.311781842078889	0.357728639858936
"4810699"	"Mus musculus: Netrin-1 signaling"	2	41	0.311781842078889	0.357728639858936
"4810444"	"Mus musculus: Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins"	3	72	0.314307074633323	0.360204719877675
"4811060"	"Mus musculus: Regulation of Cholesterol Biosynthesis by SREBP (SREBF)"	2	42	0.32147355904878	0.367987819634601
"4809990"	"Mus musculus: The canonical retinoid cycle in rods (twilight vision)"	1	14	0.328837345141496	0.373800041232685
"4810024"	"Mus musculus: Signal attenuation"	1	14	0.328837345141496	0.373800041232685
"4810030"	"Mus musculus: SOS-mediated signalling"	1	14	0.328837345141496	0.373800041232685
"4810331"	"Mus musculus: Synthesis of glycosylphosphatidylinositol (GPI)"	1	14	0.328837345141496	0.373800041232685
"4810599"	"Mus musculus: Regulation of AMPK activity via LKB1"	1	14	0.328837345141496	0.373800041232685
"4810842"	"Mus musculus: mRNA Decay by 5' to 3' Exoribonuclease"	1	14	0.328837345141496	0.373800041232685
"4810395"	"Mus musculus: Interleukin-1 signaling"	2	44	0.340748365248192	0.386891373042218
"4809883"	"Mus musculus: Glutamate Neurotransmitter Release Cycle"	1	15	0.346446120787979	0.390199362219296
"4810130"	"Mus musculus: Signalling to p38 via RIT and RIN"	1	15	0.346446120787979	0.390199362219296
"4810397"	"Mus musculus: Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon"	1	15	0.346446120787979	0.390199362219296
"4810943"	"Mus musculus: Spry regulation of FGF signaling"	1	15	0.346446120787979	0.390199362219296
"4810949"	"Mus musculus: TRAF6 mediated induction of TAK1 complex"	1	15	0.346446120787979	0.390199362219296
"4810950"	"Mus musculus: IRAK1 recruits IKK complex"	1	15	0.346446120787979	0.390199362219296
"4810955"	"Mus musculus: IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation"	1	15	0.346446120787979	0.390199362219296
"4809810"	"Mus musculus: DNA Replication Pre-Initiation"	3	78	0.357459393572277	0.401681174220393
"4809811"	"Mus musculus: M/G1 Transition"	3	78	0.357459393572277	0.401681174220393
"4811043"	"Mus musculus: PI Metabolism"	2	46	0.359847371279528	0.403901912156999
"4810038"	"Mus musculus: SHC-mediated signalling"	1	16	0.363593196614453	0.406247068199064
"4810386"	"Mus musculus: TRAF6 mediated NF-kB activation"	1	16	0.363593196614453	0.406247068199064
"4810787"	"Mus musculus: Sema3A PAK dependent Axon repulsion"	1	16	0.363593196614453	0.406247068199064
"4810884"	"Mus musculus: Destabilization of mRNA by KSRP"	1	16	0.363593196614453	0.406247068199064
"4810679"	"Mus musculus: Amino acid and oligopeptide SLC transporters"	2	47	0.369320338683799	0.412176623718779
"4810311"	"Mus musculus: Cytosolic sulfonation of small molecules"	1	17	0.380290670778598	0.422976358314972
"4810600"	"Mus musculus: Energy dependent regulation of mTOR by LKB1-AMPK"	1	17	0.380290670778598	0.422976358314972
"4811111"	"Mus musculus: TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)"	1	17	0.380290670778598	0.422976358314972
"4809948"	"Mus musculus: Cap-dependent Translation Initiation"	8	256	0.389862333849596	0.432641345595536
"4809949"	"Mus musculus: Eukaryotic Translation Initiation"	8	256	0.389862333849596	0.432641345595536
"4809886"	"Mus musculus: Metabolism of polyamines"	1	18	0.396550324621741	0.437588153491483
"4810193"	"Mus musculus: Removal of DNA patch containing abasic residue"	1	18	0.396550324621741	0.437588153491483
"4810194"	"Mus musculus: Resolution of AP sites via the multiple-nucleotide patch replacement pathway"	1	18	0.396550324621741	0.437588153491483
"4810443"	"Mus musculus: Phosphorylation of the APC/C"	1	18	0.396550324621741	0.437588153491483
"4810681"	"Mus musculus: Na+/Cl- dependent neurotransmitter transporters"	1	18	0.396550324621741	0.437588153491483
"4809847"	"Mus musculus: p53-Independent DNA Damage Response"	2	51	0.406615837154779	0.447186251400043
"4809848"	"Mus musculus: p53-Independent G1/S DNA damage checkpoint"	2	51	0.406615837154779	0.447186251400043
"4809849"	"Mus musculus: Ubiquitin Mediated Degradation of Phosphorylated Cdc25A"	2	51	0.406615837154779	0.447186251400043
"4810037"	"Mus musculus: SHC-related events"	1	19	0.412383630960195	0.451504845950839
"4810039"	"Mus musculus: SHC-related events triggered by IGF1R"	1	19	0.412383630960195	0.451504845950839
"4810586"	"Mus musculus: ERK/MAPK targets"	1	19	0.412383630960195	0.451504845950839
"4810705"	"Mus musculus: Other semaphorin interactions"	1	19	0.412383630960195	0.451504845950839
"4809946"	"Mus musculus: Transcription"	5	156	0.415256803678985	0.453698227460702
"4810065"	"Mus musculus: Ubiquitin-dependent degradation of Cyclin D1"	2	52	0.415774420476219	0.453698227460702
"4810066"	"Mus musculus: Ubiquitin-dependent degradation of Cyclin D"	2	52	0.415774420476219	0.453698227460702
"4809975"	"Mus musculus: Resolution of Abasic Sites (AP sites)"	1	20	0.427801762159741	0.465269987448676
"4809976"	"Mus musculus: Base Excision Repair"	1	20	0.427801762159741	0.465269987448676
"4810253"	"Mus musculus: Effects of PIP2 hydrolysis"	1	20	0.427801762159741	0.465269987448676
"4810408"	"Mus musculus: GABA receptor activation"	2	55	0.442809042561206	0.480533298270955
"4810980"	"Mus musculus: Oxygen-dependent Proline Hydroxylation of Hypoxia-inducible Factor Alpha"	1	21	0.442815597998923	0.480533298270955
"4810095"	"Mus musculus: Synthesis of Prostaglandins (PG) and Thromboxanes (TX)"	1	23	0.471672485519654	0.509593291073547
"4810385"	"Mus musculus: TAK1 activates NFkB by phosphorylation and activation of IKKs complex"	1	23	0.471672485519654	0.509593291073547
"4810445"	"Mus musculus: APC/C:Cdc20 mediated degradation of Cyclin B"	1	23	0.471672485519654	0.509593291073547
"4810731"	"Mus musculus: Recruitment of NuMA to mitotic centrosomes"	1	23	0.471672485519654	0.509593291073547
"4810859"	"Mus musculus: Metal ion SLC transporters"	1	24	0.485535901744532	0.523994190991624
"4809933"	"Mus musculus: Cytosolic tRNA aminoacylation"	1	25	0.499035766030308	0.537971523599705
"4809958"	"Mus musculus: Pyrimidine metabolism"	1	26	0.512181606155644	0.549125853157034
"4810433"	"Mus musculus: Downregulation of SMAD2/3:SMAD4 transcriptional activity"	1	26	0.512181606155644	0.549125853157034
"4810522"	"Mus musculus: snRNP Assembly"	1	26	0.512181606155644	0.549125853157034
"4810523"	"Mus musculus: Metabolism of non-coding RNA"	1	26	0.512181606155644	0.549125853157034
"4810945"	"Mus musculus: Negative regulators of RIG-I/MDA5 signaling"	1	26	0.512181606155644	0.549125853157034
"4810938"	"Mus musculus: TRAF6 mediated IRF7 activation"	1	27	0.524982700356048	0.562235839573453
"4810040"	"Mus musculus: Signalling to RAS"	1	28	0.537448083855601	0.574331775884907
"4810912"	"Mus musculus: HS-GAG biosynthesis"	1	28	0.537448083855601	0.574331775884907
"4810051"	"Mus musculus: Transport of Mature mRNA derived from an Intron-Containing Transcript"	1	29	0.549586555227825	0.586026533346192
"4810682"	"Mus musculus: Amine compound SLC transporters"	1	29	0.549586555227825	0.586026533346192
"4809832"	"Mus musculus: DNA strand elongation"	1	31	0.572916809636443	0.597783621738421
"4810836"	"Mus musculus: Sphingolipid de novo biosynthesis"	1	31	0.572916809636443	0.597783621738421
"4809896"	"Mus musculus: Metabolism of water-soluble vitamins and cofactors"	2	71	0.574018523626496	0.597783621738421
"4809897"	"Mus musculus: Metabolism of vitamins and cofactors"	2	71	0.574018523626496	0.597783621738421
"4809898"	"Mus musculus: Defective TCN2 causes hereditary megaloblastic anemia"	2	71	0.574018523626496	0.597783621738421
"4809899"	"Mus musculus: Defects in cobalamin (B12) metabolism"	2	71	0.574018523626496	0.597783621738421
"4809900"	"Mus musculus: Defects in vitamin and cofactor metabolism"	2	71	0.574018523626496	0.597783621738421
"4809902"	"Mus musculus: Defective GIF causes intrinsic factor deficiency"	2	71	0.574018523626496	0.597783621738421
"4809903"	"Mus musculus: Defective LMBRD1 causes methylmalonic aciduria and homocystinuria type cblF"	2	71	0.574018523626496	0.597783621738421
"4809904"	"Mus musculus: Defective AMN causes hereditary megaloblastic anemia 1"	2	71	0.574018523626496	0.597783621738421
"4809905"	"Mus musculus: Defective CUBN causes hereditary megaloblastic anemia 1"	2	71	0.574018523626496	0.597783621738421
"4809906"	"Mus musculus: Defective MTRR causes methylmalonic aciduria and homocystinuria type cblE"	2	71	0.574018523626496	0.597783621738421
"4809907"	"Mus musculus: Defective MTR causes methylmalonic aciduria and homocystinuria type cblG"	2	71	0.574018523626496	0.597783621738421
"4809908"	"Mus musculus: Defective MMAB causes methylmalonic aciduria type cblB"	2	71	0.574018523626496	0.597783621738421
"4809909"	"Mus musculus: Defective MMADHC causes methylmalonic aciduria and homocystinuria type cblD"	2	71	0.574018523626496	0.597783621738421
"4809910"	"Mus musculus: Defective MMACHC causes methylmalonic aciduria and homocystinuria type cblC"	2	71	0.574018523626496	0.597783621738421
"4809911"	"Mus musculus: Defective MMAA causes methylmalonic aciduria type cblA"	2	71	0.574018523626496	0.597783621738421
"4809912"	"Mus musculus: Defective MUT causes methylmalonic aciduria mut type"	2	71	0.574018523626496	0.597783621738421
"4809913"	"Mus musculus: Defective CD320 causes methylmalonic aciduria"	2	71	0.574018523626496	0.597783621738421
"4809914"	"Mus musculus: Defective BTD causes biotidinase deficiency"	2	71	0.574018523626496	0.597783621738421
"4809915"	"Mus musculus: Defects in biotin (Btn) metabolism"	2	71	0.574018523626496	0.597783621738421
"4809916"	"Mus musculus: Defective HLCS causes multiple carboxylase deficiency"	2	71	0.574018523626496	0.597783621738421
"4810911"	"Mus musculus: Keratan sulfate/keratin metabolism"	1	32	0.584125061511439	0.607663505135442
"4810524"	"Mus musculus: Metabolism of RNA"	10	384	0.58582655095688	0.608787972975317
"4810052"	"Mus musculus: Transport of Mature Transcript to Cytoplasm"	1	33	0.595039350531889	0.616402959737891
"4810411"	"Mus musculus: TGF-beta receptor signaling activates SMADs"	1	33	0.595039350531889	0.616402959737891
"4811078"	"Mus musculus: NOTCH1 Intracellular Domain Regulates Transcription"	1	33	0.595039350531889	0.616402959737891
"4810131"	"Mus musculus: FRS2-mediated cascade"	1	36	0.626094487192832	0.647888915544481
"4810844"	"Mus musculus: Metabolism of mRNA"	9	360	0.633165948364533	0.654516117329407
"4810901"	"Mus musculus: Deposition of New CENPA-containing Nucleosomes at the Centromere"	1	37	0.635907983361881	0.655968172111467
"4810902"	"Mus musculus: Nucleosome assembly"	1	37	0.635907983361881	0.655968172111467
"4810985"	"Mus musculus: ER-Phagosome pathway"	2	80	0.637305719439022	0.656719444085799
"4810290"	"Mus musculus: L13a-mediated translational silencing of Ceruloplasmin expression"	6	247	0.653980426364942	0.672489306356402
"4810291"	"Mus musculus: 3' -UTR-mediated translational regulation"	6	247	0.653980426364942	0.672489306356402
"4810944"	"Mus musculus: Negative regulation of FGFR signaling"	1	39	0.654769511918774	0.672595697583578
"4809947"	"Mus musculus: GTP hydrolysis and joining of the 60S ribosomal subunit"	6	249	0.661384699990966	0.67868032499073
"4810145"	"Mus musculus: FCERI mediated MAPK activation"	1	41	0.672654525431191	0.68952360443887
"4809934"	"Mus musculus: tRNA Aminoacylation"	1	43	0.689613550157416	0.706170034138231
"4809936"	"Mus musculus: Processing of Capped Intron-Containing Pre-mRNA"	3	133	0.695467654086465	0.71142207367969
"4810491"	"Mus musculus: Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	2	92	0.709880201569515	0.725408830978848
"4810696"	"Mus musculus: Class C/3 (Metabotropic glutamate/pheromone receptors)"	1	46	0.713419988117614	0.728267438442643
"4809829"	"Mus musculus: CDK-mediated phosphorylation and removal of Cdc6"	1	50	0.742347714706736	0.757009467907804
"4810662"	"Mus musculus: Autodegradation of the E3 ubiquitin ligase COP1"	1	52	0.755698086007521	0.769823283876821
"4809839"	"Mus musculus: Stabilization of p53"	1	53	0.76211174007415	0.775551469930229
"4810451"	"Mus musculus: SCF-beta-TrCP mediated degradation of Emi1"	1	54	0.768357121555639	0.78109672149853
"4810885"	"Mus musculus: Destabilization of mRNA by AUF1 (hnRNP D0)"	1	55	0.774438642601257	0.786464087362146
"4810345"	"Mus musculus: Chromosome Maintenance"	3	162	0.810322132575809	0.821385984885824
"1221633"	"Mus musculus: Meiotic Synapsis"	2	114	0.811338449902511	0.821385984885824
"4810933"	"Mus musculus: Meiotic Synapsis"	2	114	0.811338449902511	0.821385984885824
"4809954"	"Mus musculus: Formation of the ternary complex, and subsequently, the 43S complex"	2	116	0.81878235893144	0.828067519702827
"4810972"	"Mus musculus: Antigen processing: Ubiquitination & Proteasome degradation"	3	174	0.845872370530592	0.854583723471175
"4809938"	"Mus musculus: mRNA Splicing - Major Pathway"	2	129	0.861049136112321	0.868128676799781
"4809939"	"Mus musculus: mRNA Splicing"	2	129	0.861049136112321	0.868128676799781
"4810292"	"Mus musculus: Peptide chain elongation"	3	225	0.939847215770618	0.946601764549256
"4810293"	"Mus musculus: Eukaryotic Translation Elongation"	3	229	0.944315274993753	0.950126445916791
"4809956"	"Mus musculus: Formation of a pool of free 40S subunits"	2	235	0.986556513183835	0.991610593681703
"4811072"	"Mus musculus: SRP-dependent cotranslational protein targeting to membrane"	2	254	0.991340173667169	0.99539888471596
"4810283"	"Mus musculus: Eukaryotic Translation Termination"	1	224	0.997501017285729	0.998573152029575
"4810939"	"Mus musculus: Nonsense Mediated Decay Independent of the Exon Junction Complex"	1	228	0.997753994414965	0.998573152029575
"4810940"	"Mus musculus: Nonsense-Mediated Decay"	1	245	0.998573152029575	0.998573152029575
"4810941"	"Mus musculus: Nonsense Mediated Decay Enhanced by the Exon Junction Complex"	1	245	0.998573152029575	0.998573152029575
